review_id,customer_name,age,brand,model,price_usd,price_local,currency,exchange_rate_to_usd,rating,sentiment,country,language,review_date,verified_purchase,battery_life_rating,camera_rating,performance_rating,design_rating,display_rating,helpful_votes,source,engagement_score,price_bucket,review_month,age_group,segment
19179,Jodi Clayton,18,OnePlus,OnePlus 12,929.21,929.21,USD,1.0,4.0,Positive,USA,English,2025-06-26,True,2,5,3,4,2,3,AliExpress,6,"(707.968, 971.942]",2025-06,18-25,Upper-mid
19180,Andrew Harrington,26,OnePlus,OnePlus 12,706.93,975.56,CAD,1.38,5.0,Positive,Canada,English,2025-07-12,True,5,4,4,4,3,10,AliExpress,13,"(443.994, 707.968]",2025-07,26-35,Upper-mid
19181,Guilherme Rodrigues,35,Realme,Realme 12 Pro,310.07,1767.4,BRL,5.7,5.0,Positive,Brazil,Portuguese,2025-09-13,True,5,5,5,4,3,4,Amazon,7,"(178.7, 443.994]",2025-09,26-35,Budget
19182,Ricky Lang,24,Apple,iPhone 14,716.62,2630.0,AED,3.67,2.0,Negative,UAE,English,2023-03-20,False,1,2,1,5,3,3,Amazon,3,"(707.968, 971.942]",2023-03,18-25,Premium
19183,William Hood,27,Realme,Realme 12 Pro,472.62,472.62,USD,1.0,1.0,Negative,USA,English,2025-09-20,False,1,1,1,1,1,3,eBay,3,"(443.994, 707.968]",2025-09,26-35,Budget
19184,Nicholas Beck,35,OnePlus,OnePlus Nord 3,856.16,1309.92,AUD,1.53,4.0,Positive,Australia,English,2024-07-29,True,2,4,3,2,4,5,eBay,8,"(707.968, 971.942]",2024-07,26-35,Upper-mid
19185,Lori Le,21,Xiaomi,Redmi Note 13,279.9,386.26,CAD,1.38,1.0,Neutral,Canada,English,2023-08-25,True,1,1,1,1,1,4,Flipkart,7,"(178.7, 443.994]",2023-08,18-25,Mid-range
19186,Mr. James Wagner MD,25,Xiaomi,Redmi Note 13,474.19,654.38,CAD,1.38,4.0,Positive,Canada,English,2022-11-23,False,2,2,4,4,1,4,Flipkart,4,"(443.994, 707.968]",2022-11,18-25,Mid-range
19187,Norman Textor-Weinhage,18,Google,Pixel 7a,1022.68,951.09,EUR,0.93,4.0,Neutral,Germany,German,2023-02-07,True,2,5,5,3,2,3,AliExpress,6,"(971.942, 1235.916]",2023-02,18-25,Upper-mid
19188,Dr Marc Stanley,18,OnePlus,OnePlus Nord 3,669.4,522.13,GBP,0.78,2.0,Neutral,UK,English,2025-02-03,True,1,3,1,2,1,3,BestBuy,6,"(443.994, 707.968]",2025-02,18-25,Upper-mid
19189,Kristy Miranda,35,Xiaomi,Redmi Note 13,534.2,817.33,AUD,1.53,4.0,Positive,Australia,English,2023-09-06,True,4,2,3,4,4,6,Amazon,9,"(443.994, 707.968]",2023-09,26-35,Mid-range
19190,Enzo Almeida,37,Apple,iPhone 14,1081.45,6164.26,BRL,5.7,5.0,Positive,Brazil,Portuguese,2024-06-21,False,4,5,4,5,5,4,Amazon,4,"(971.942, 1235.916]",2024-06,36-45,Premium
19191,Andrea Jackson,25,OnePlus,OnePlus 11R,463.36,463.36,USD,1.0,5.0,Positive,USA,English,2024-02-25,True,4,5,3,3,5,5,AliExpress,8,"(443.994, 707.968]",2024-02,18-25,Upper-mid
19192,Angela Cochran,28,Apple,iPhone 14,827.24,3035.97,AED,3.67,5.0,Positive,UAE,English,2024-08-31,True,3,5,3,5,5,7,BestBuy,10,"(707.968, 971.942]",2024-08,26-35,Premium
19193,Prof. Undine Pergande MBA.,22,Realme,Realme 12 Pro,453.47,421.73,EUR,0.93,3.0,Positive,Germany,German,2025-03-16,True,3,1,3,2,3,4,eBay,7,"(443.994, 707.968]",2025-03,18-25,Budget
19194,Ryan Evans,30,Realme,Realme Narzo 70,455.48,455.48,USD,1.0,1.0,Negative,USA,English,2025-07-11,True,1,1,1,2,1,1,BestBuy,4,"(443.994, 707.968]",2025-07,26-35,Budget
19195,Alexandra Riddle,33,Samsung,Galaxy S24,928.59,1420.74,AUD,1.53,4.0,Positive,Australia,English,2023-08-02,True,3,4,4,3,5,6,BestBuy,9,"(707.968, 971.942]",2023-08,26-35,Premium
19196,Georgia Bradley,22,OnePlus,OnePlus Nord 3,615.47,480.07,GBP,0.78,5.0,Positive,UK,English,2022-12-29,True,5,4,4,4,4,4,eBay,7,"(443.994, 707.968]",2022-12,18-25,Upper-mid
19197,Waldemar Mentzel,23,Motorola,Razr 40,597.2,555.4,EUR,0.93,3.0,Neutral,Germany,German,2024-11-26,True,3,2,2,3,3,1,BestBuy,4,"(443.994, 707.968]",2024-11,18-25,Mid-range
19198,Mrs Joan Vincent,26,Apple,iPhone 14,1186.32,925.33,GBP,0.78,3.0,Neutral,UK,English,2025-02-16,True,3,1,3,2,3,1,Amazon,4,"(971.942, 1235.916]",2025-02,26-35,Premium
19199,Pranav Issac,25,Apple,iPhone 15 Pro,709.71,58905.93,INR,83.0,1.0,Negative,India,Hindi,2025-03-14,True,1,1,1,1,1,0,Flipkart,3,"(707.968, 971.942]",2025-03,18-25,Premium
19200,Connie Ibarra,32,Google,Pixel 6,916.32,916.32,USD,1.0,2.0,Neutral,USA,English,2025-10-14,True,3,2,2,1,3,2,Flipkart,5,"(707.968, 971.942]",2025-10,26-35,Upper-mid
19201,Avni Sundaram,38,Motorola,Razr 40,511.44,42449.52,INR,83.0,3.0,Neutral,India,Hindi,2022-11-18,True,2,3,3,5,3,5,eBay,8,"(443.994, 707.968]",2022-11,36-45,Mid-range
19202,Nicholas Soto,37,OnePlus,OnePlus 11R,924.95,1276.43,CAD,1.38,1.0,Negative,Canada,English,2024-08-03,True,1,1,1,1,1,2,eBay,5,"(707.968, 971.942]",2024-08,36-45,Upper-mid
19203,Charan Parmer,45,Samsung,Galaxy A55,815.06,67649.98,INR,83.0,3.0,Neutral,India,Hindi,2024-11-25,True,2,3,3,3,3,3,AliExpress,6,"(707.968, 971.942]",2024-11,36-45,Premium
19204,Stephanie Anderson,28,Motorola,Razr 40,202.06,309.15,AUD,1.53,4.0,Neutral,Australia,English,2023-09-06,True,4,5,3,3,5,5,eBay,8,"(178.7, 443.994]",2023-09,26-35,Mid-range
19205,Isadora Barbosa,18,Google,Pixel 6,1052.19,5997.48,BRL,5.7,4.0,Positive,Brazil,Portuguese,2023-03-19,True,2,4,3,2,3,5,eBay,8,"(971.942, 1235.916]",2023-03,18-25,Upper-mid
19206,Maureen Wright,21,Samsung,Galaxy A55,661.32,515.83,GBP,0.78,3.0,Positive,UK,English,2023-06-25,True,3,3,2,2,3,8,AliExpress,11,"(443.994, 707.968]",2023-06,18-25,Premium
19207,Uwe Caspar-Pieper,30,OnePlus,OnePlus 12,469.85,436.96,EUR,0.93,2.0,Negative,Germany,German,2025-05-07,True,2,1,3,3,3,2,Amazon,5,"(443.994, 707.968]",2025-05,26-35,Upper-mid
19208,Rachel Rodriguez,27,Motorola,Moto G Power,225.87,225.87,USD,1.0,4.0,Neutral,USA,English,2023-06-21,True,4,4,3,2,3,1,Flipkart,4,"(178.7, 443.994]",2023-06,26-35,Mid-range
19209,Melinda Adams,24,Xiaomi,Mi 13 Pro,448.42,448.42,USD,1.0,2.0,Negative,USA,English,2023-02-08,True,2,1,1,3,2,2,eBay,5,"(443.994, 707.968]",2023-02,18-25,Mid-range
19210,Tommy Miller,23,Xiaomi,Redmi Note 13,450.8,450.8,USD,1.0,1.0,Neutral,USA,English,2024-11-18,True,1,1,1,1,1,1,BestBuy,4,"(443.994, 707.968]",2024-11,18-25,Mid-range
19211,Dennis Bryan,40,Xiaomi,Poco X6,577.18,2118.25,AED,3.67,1.0,Neutral,UAE,English,2025-08-26,False,1,1,2,1,1,3,Flipkart,3,"(443.994, 707.968]",2025-08,36-45,Mid-range
19212,Katy Jones-Turnbull,35,Xiaomi,Mi 13 Pro,353.63,275.83,GBP,0.78,5.0,Positive,UK,English,2023-04-29,True,5,4,5,4,5,5,eBay,8,"(178.7, 443.994]",2023-04,26-35,Mid-range
19213,Mrs Diane Simpson,41,Apple,iPhone 13,739.85,577.08,GBP,0.78,1.0,Negative,UK,English,2025-06-19,True,2,2,1,1,2,0,BestBuy,3,"(707.968, 971.942]",2025-06,36-45,Premium
19214,Elliott Harris,41,Google,Pixel 8,618.8,482.66,GBP,0.78,5.0,Positive,UK,English,2025-03-14,True,4,3,5,2,5,6,AliExpress,9,"(443.994, 707.968]",2025-03,36-45,Upper-mid
19215,Larry Rich,20,OnePlus,OnePlus 11R,541.14,827.94,AUD,1.53,1.0,Neutral,Australia,English,2025-03-13,True,1,1,1,1,1,1,AliExpress,4,"(443.994, 707.968]",2025-03,18-25,Upper-mid
19216,Patrick Gomez,28,Xiaomi,Poco X6,412.87,631.69,AUD,1.53,2.0,Neutral,Australia,English,2024-02-23,False,2,4,3,3,1,1,Flipkart,1,"(178.7, 443.994]",2024-02,26-35,Mid-range
19217,Lara Nogueira,28,Apple,iPhone 14,1153.94,6577.46,BRL,5.7,3.0,Positive,Brazil,Portuguese,2022-11-27,True,2,4,4,3,3,3,Flipkart,6,"(971.942, 1235.916]",2022-11,26-35,Premium
19218,Catarina Araújo,34,OnePlus,OnePlus 11R,390.4,2225.28,BRL,5.7,4.0,Positive,Brazil,Portuguese,2025-04-07,True,4,3,5,2,5,2,BestBuy,5,"(178.7, 443.994]",2025-04,26-35,Upper-mid
19219,Rebecca Mclaughlin,38,Google,Pixel 6,847.57,847.57,USD,1.0,5.0,Positive,USA,English,2024-11-28,True,3,5,3,3,5,4,Amazon,7,"(707.968, 971.942]",2024-11,36-45,Upper-mid
19220,Jo Schulz,20,Xiaomi,Poco X6,427.26,397.35,EUR,0.93,5.0,Positive,Germany,German,2024-06-26,True,5,5,4,5,4,4,BestBuy,7,"(178.7, 443.994]",2024-06,18-25,Mid-range
19221,Christopher Brown,26,Apple,iPhone 14,1490.64,2280.68,AUD,1.53,5.0,Positive,Australia,English,2025-05-03,True,5,5,5,3,4,1,BestBuy,4,"(1235.916, 1499.89]",2025-05,26-35,Premium
19222,Mark Wade,34,Google,Pixel 8,906.75,1387.33,AUD,1.53,3.0,Neutral,Australia,English,2023-09-28,True,2,2,3,1,3,2,BestBuy,5,"(707.968, 971.942]",2023-09,26-35,Upper-mid
19223,Alison Williams,42,Samsung,Galaxy S24,1343.74,4931.53,AED,3.67,4.0,Positive,UAE,English,2024-07-31,True,4,3,3,3,2,6,BestBuy,9,"(1235.916, 1499.89]",2024-07,36-45,Premium
19224,Ester Casa Grande,37,OnePlus,OnePlus 12,628.81,3584.22,BRL,5.7,3.0,Neutral,Brazil,Portuguese,2022-11-11,False,4,2,1,2,3,2,Amazon,2,"(443.994, 707.968]",2022-11,36-45,Upper-mid
19225,Tanish Uppal,44,Motorola,Edge 50,507.47,42120.01,INR,83.0,4.0,Positive,India,Hindi,2024-01-03,True,3,4,3,5,5,5,Unknown,8,"(443.994, 707.968]",2024-01,36-45,Mid-range
19226,Rebekka Fritsch,26,Samsung,Galaxy A55,773.69,719.53,EUR,0.93,3.0,Positive,Germany,German,2025-03-03,True,4,2,1,2,2,6,Flipkart,9,"(707.968, 971.942]",2025-03,26-35,Premium
19227,David Mcdonald,47,OnePlus,OnePlus 11R,558.67,854.77,AUD,1.53,5.0,Positive,Australia,English,2024-02-26,True,4,5,4,3,5,1,eBay,4,"(443.994, 707.968]",2024-02,46-55,Upper-mid
19228,Jillian Flores,30,OnePlus,OnePlus Nord 3,843.84,843.84,USD,1.0,2.0,Neutral,USA,English,2023-06-11,True,3,4,1,1,4,1,eBay,4,"(707.968, 971.942]",2023-06,26-35,Upper-mid
19229,Diogo Garcia,46,Xiaomi,Mi 13 Pro,621.23,3541.01,BRL,5.7,2.0,Neutral,Brazil,Portuguese,2024-05-28,False,1,1,1,1,1,3,Unknown,3,"(443.994, 707.968]",2024-05,46-55,Mid-range
19230,Zoran Beckmann,34,OnePlus,OnePlus 11R,589.61,548.34,EUR,0.93,4.0,Positive,Germany,German,2023-09-12,True,5,2,4,4,3,5,BestBuy,8,"(443.994, 707.968]",2023-09,26-35,Upper-mid
19231,Isaiah Dani,31,Xiaomi,Poco X6,276.27,22930.41,INR,83.0,3.0,Neutral,India,Hindi,2025-01-13,True,2,1,3,3,2,4,BestBuy,7,"(178.7, 443.994]",2025-01,26-35,Mid-range
19232,Emanuella Abreu,34,Motorola,Edge 50,481.47,2744.38,BRL,5.7,3.0,Positive,Brazil,Portuguese,2024-03-01,True,4,2,2,3,2,5,eBay,8,"(443.994, 707.968]",2024-03,26-35,Mid-range
19233,Amanda Anderson,24,Samsung,Galaxy S24,1192.96,4378.16,AED,3.67,3.0,Neutral,UAE,English,2024-02-29,True,3,2,2,1,3,0,Flipkart,3,"(971.942, 1235.916]",2024-02,18-25,Premium
19234,Lesley Parker,18,Apple,iPhone SE,1206.88,941.37,GBP,0.78,3.0,Positive,UK,English,2025-03-15,True,1,2,3,2,2,5,AliExpress,8,"(971.942, 1235.916]",2025-03,18-25,Premium
19235,Laurie Myers,31,Apple,iPhone SE,936.89,936.89,USD,1.0,3.0,Positive,USA,English,2023-07-16,True,2,2,1,2,4,6,AliExpress,9,"(707.968, 971.942]",2023-07,26-35,Premium
19236,Pranit Reddy,35,Samsung,Galaxy S24,653.79,54264.57,INR,83.0,2.0,Negative,India,Hindi,2024-01-16,True,2,1,1,1,1,2,AliExpress,5,"(443.994, 707.968]",2024-01,26-35,Premium
19237,Dipl.-Ing. Albertine Mülichen B.Sc.,44,Realme,Realme 12 Pro,513.67,477.71,EUR,0.93,3.0,Positive,Germany,German,2023-09-26,True,2,3,2,2,3,10,AliExpress,13,"(443.994, 707.968]",2023-09,36-45,Budget
19238,Judith Patel-Ford,39,Motorola,Razr 40,511.44,398.92,GBP,0.78,5.0,Positive,UK,English,2024-05-02,False,4,5,3,5,5,5,Flipkart,5,"(443.994, 707.968]",2024-05,36-45,Mid-range
19239,John Scott,27,Xiaomi,Poco X6,393.73,1444.99,AED,3.67,2.0,Neutral,UAE,English,2023-04-10,True,3,1,1,1,2,2,Amazon,5,"(178.7, 443.994]",2023-04,26-35,Mid-range
19240,Mrs Eileen Wallace,24,Apple,iPhone SE,1025.63,799.99,GBP,0.78,1.0,Negative,UK,English,2024-11-13,True,1,1,1,1,1,2,Unknown,5,"(971.942, 1235.916]",2024-11,18-25,Premium
19241,Keith Baxter,35,Xiaomi,Mi 13 Pro,323.34,494.71,AUD,1.53,5.0,Positive,Australia,English,2023-04-18,True,5,3,2,4,5,4,eBay,7,"(178.7, 443.994]",2023-04,26-35,Mid-range
19242,Monica King,34,Google,Pixel 8,965.06,965.06,USD,1.0,1.0,Negative,USA,English,2023-12-06,True,2,2,1,1,1,1,Amazon,4,"(707.968, 971.942]",2023-12,26-35,Upper-mid
19243,Ana Julia Lopes,23,Samsung,Galaxy A55,645.47,3679.18,BRL,5.7,2.0,Negative,Brazil,Portuguese,2024-03-05,True,1,3,1,2,2,1,BestBuy,4,"(443.994, 707.968]",2024-03,18-25,Premium
19244,Rachael Carey-Holden,24,Realme,Realme Narzo 70,500.69,390.54,GBP,0.78,3.0,Neutral,UK,English,2025-05-24,True,3,4,1,2,1,2,AliExpress,5,"(443.994, 707.968]",2025-05,18-25,Budget
19245,Anthony Mendez,37,Xiaomi,Redmi Note 13,449.07,687.08,AUD,1.53,4.0,Positive,Australia,English,2025-01-11,True,4,4,3,4,3,3,BestBuy,6,"(443.994, 707.968]",2025-01,36-45,Mid-range
19246,Dr Nicole Ford,28,Apple,iPhone SE,1015.84,792.36,GBP,0.78,5.0,Positive,UK,English,2025-08-11,True,5,5,5,5,5,4,AliExpress,7,"(971.942, 1235.916]",2025-08,26-35,Premium
19247,Vinícius Macedo,26,Realme,Realme 12 Pro,561.69,3201.63,BRL,5.7,1.0,Negative,Brazil,Portuguese,2023-01-19,True,1,1,1,1,1,3,Flipkart,6,"(443.994, 707.968]",2023-01,26-35,Budget
19248,Jessica Salazar,40,Apple,iPhone SE,1331.82,1837.91,CAD,1.38,5.0,Positive,Canada,English,2025-03-01,True,5,4,4,5,5,8,Flipkart,11,"(1235.916, 1499.89]",2025-03,36-45,Premium
19249,Alexandria Perry,28,Realme,Realme Narzo 70,588.8,588.8,USD,1.0,4.0,Positive,USA,English,2025-02-23,True,5,5,4,3,5,4,BestBuy,7,"(443.994, 707.968]",2025-02,26-35,Budget
19250,Shane Mcintyre,37,Apple,iPhone SE,965.05,965.05,USD,1.0,2.0,Neutral,USA,English,2023-04-18,True,3,1,2,2,3,0,Flipkart,3,"(707.968, 971.942]",2023-04,36-45,Premium
19251,Kala Sankaran,32,Google,Pixel 8,700.43,58135.69,INR,83.0,5.0,Positive,India,Hindi,2024-10-12,True,4,5,4,5,4,5,AliExpress,8,"(443.994, 707.968]",2024-10,26-35,Upper-mid
19252,Edhitha Grewal,36,Realme,Realme Narzo 70,204.97,17012.51,INR,83.0,1.0,Negative,India,Hindi,2023-04-18,True,1,2,2,1,1,4,BestBuy,7,"(178.7, 443.994]",2023-04,36-45,Budget
19253,Fernanda Freitas,30,Motorola,Razr 40,485.87,2769.46,BRL,5.7,1.0,Negative,Brazil,Portuguese,2025-06-10,False,2,1,1,1,1,3,AliExpress,3,"(443.994, 707.968]",2025-06,26-35,Mid-range
19254,Mr Terry Smith,40,OnePlus,OnePlus Nord 3,359.36,280.3,GBP,0.78,4.0,Positive,UK,English,2023-12-31,True,3,3,3,2,3,6,eBay,9,"(178.7, 443.994]",2023-12,36-45,Upper-mid
19255,Richard Leach,41,Google,Pixel 8,820.28,820.28,USD,1.0,1.0,Negative,USA,English,2022-12-05,True,1,2,1,1,1,1,eBay,4,"(707.968, 971.942]",2022-12,36-45,Upper-mid
19256,Maya Duarte,43,Realme,Realme 12 Pro,559.12,3186.98,BRL,5.7,3.0,Negative,Brazil,Portuguese,2024-02-10,True,2,1,3,1,2,4,AliExpress,7,"(443.994, 707.968]",2024-02,36-45,Budget
19257,Zachary Hunt,26,Realme,Realme 12 Pro,461.83,706.6,AUD,1.53,1.0,Neutral,Australia,English,2023-03-22,True,1,2,1,1,2,1,BestBuy,4,"(443.994, 707.968]",2023-03,26-35,Budget
19258,Rebecca Hanson,40,Apple,iPhone SE,1101.03,1684.58,AUD,1.53,5.0,Positive,Australia,English,2025-06-15,True,5,5,5,5,3,5,eBay,8,"(971.942, 1235.916]",2025-06,36-45,Premium
19259,Julie Raymond,18,Motorola,Razr 40,741.26,741.26,USD,1.0,3.0,Positive,USA,English,2025-09-13,False,2,2,2,1,2,7,eBay,7,"(707.968, 971.942]",2025-09,18-25,Mid-range
19260,Autumn Parker,27,OnePlus,OnePlus 11R,552.54,552.54,USD,1.0,3.0,Negative,USA,English,2024-02-29,True,4,5,3,3,3,2,Amazon,5,"(443.994, 707.968]",2024-02,26-35,Upper-mid
19261,Kathryn Crawford,43,Motorola,Razr 40,518.24,518.24,USD,1.0,5.0,Positive,USA,English,2024-01-24,False,3,4,4,4,3,5,Amazon,5,"(443.994, 707.968]",2024-01,36-45,Mid-range
19262,Tracy Clark,25,Samsung,Galaxy S24,909.51,709.42,GBP,0.78,2.0,Negative,UK,English,2022-10-23,False,1,1,1,1,2,3,eBay,3,"(707.968, 971.942]",2022-10,18-25,Premium
19263,Upasna Kala,30,OnePlus,OnePlus Nord 3,548.4,45517.2,INR,83.0,2.0,Neutral,India,Hindi,2024-07-25,True,2,2,1,2,2,1,Amazon,4,"(443.994, 707.968]",2024-07,26-35,Upper-mid
19264,Anthony Caldeira,39,Samsung,Galaxy Z Flip,515.64,2939.15,BRL,5.7,1.0,Negative,Brazil,Portuguese,2024-02-03,True,2,1,1,1,1,2,AliExpress,5,"(443.994, 707.968]",2024-02,36-45,Premium
19265,Timothy Thompson,36,OnePlus,OnePlus 11R,568.4,2086.03,AED,3.67,2.0,Neutral,UAE,English,2023-05-13,True,1,2,2,3,3,0,Unknown,3,"(443.994, 707.968]",2023-05,36-45,Upper-mid
19266,Ashley Roberts,40,Apple,iPhone 13,1263.26,4636.16,AED,3.67,5.0,Positive,UAE,English,2025-07-08,True,4,4,3,5,4,7,Flipkart,10,"(1235.916, 1499.89]",2025-07,36-45,Premium
19267,Deborah Garcia,20,Xiaomi,Poco X6,418.36,577.34,CAD,1.38,4.0,Positive,Canada,English,2025-04-22,True,4,3,4,4,3,3,BestBuy,6,"(178.7, 443.994]",2025-04,18-25,Mid-range
19268,Falak Kanda,52,Apple,iPhone 13,1139.98,94618.34,INR,83.0,2.0,Negative,India,Hindi,2024-12-23,True,1,2,2,2,1,3,BestBuy,6,"(971.942, 1235.916]",2024-12,46-55,Premium
19269,Corinna Austermühle,33,Realme,Realme 12 Pro,474.7,441.47,EUR,0.93,2.0,Neutral,Germany,German,2024-11-11,True,2,2,1,1,2,0,Amazon,3,"(443.994, 707.968]",2024-11,26-35,Budget
19270,Yashvi Modi,42,Realme,Realme 12 Pro,548.31,45509.73,INR,83.0,4.0,Positive,India,Hindi,2024-07-20,True,3,2,4,4,3,9,Flipkart,12,"(443.994, 707.968]",2024-07,36-45,Budget
19271,Lawrence Sanchez,39,Realme,Realme Narzo 70,566.4,866.59,AUD,1.53,4.0,Positive,Australia,English,2024-03-18,True,4,4,3,3,3,6,eBay,9,"(443.994, 707.968]",2024-03,36-45,Budget
19272,Amruta Behl,41,Realme,Realme Narzo 70,290.97,24150.51,INR,83.0,2.0,Neutral,India,Hindi,2025-08-03,True,1,3,1,1,1,4,BestBuy,7,"(178.7, 443.994]",2025-08,36-45,Budget
19273,Henrique da Conceição,33,OnePlus,OnePlus 11R,353.6,2015.52,BRL,5.7,3.0,Neutral,Brazil,Portuguese,2023-03-21,True,2,3,2,1,2,4,Unknown,7,"(178.7, 443.994]",2023-03,26-35,Upper-mid
19274,Robert Raj,23,Xiaomi,Redmi Note 13,450.8,37416.4,INR,83.0,4.0,Positive,India,Hindi,2022-12-16,True,4,3,2,3,3,4,eBay,7,"(443.994, 707.968]",2022-12,18-25,Mid-range
19275,Mathilde Mühle,24,OnePlus,OnePlus Nord 3,372.97,346.86,EUR,0.93,2.0,Neutral,Germany,German,2023-06-09,True,1,2,1,2,1,1,Flipkart,4,"(178.7, 443.994]",2023-06,18-25,Upper-mid
19276,Amy Hayes,27,Motorola,Moto G Power,283.09,1038.94,AED,3.67,3.0,Negative,UAE,English,2023-03-08,True,1,3,2,3,3,0,AliExpress,3,"(178.7, 443.994]",2023-03,26-35,Mid-range
19277,Ryan Gill,38,Apple,iPhone 13,1404.74,2149.25,AUD,1.53,4.0,Positive,Australia,English,2024-07-24,True,4,3,5,5,3,3,Flipkart,6,"(1235.916, 1499.89]",2024-07,36-45,Premium
19278,Russell Richardson,18,Xiaomi,Redmi Note 13,547.66,427.17,GBP,0.78,3.0,Neutral,UK,English,2023-10-26,True,3,1,3,5,2,3,BestBuy,6,"(443.994, 707.968]",2023-10,18-25,Mid-range
19279,Ing. Katharina Eigenwillig,41,Google,Pixel 8,735.18,683.72,EUR,0.93,3.0,Neutral,Germany,German,2024-07-12,True,4,2,1,4,2,4,Flipkart,7,"(707.968, 971.942]",2024-07,36-45,Upper-mid
19280,Alexander Davis,18,Samsung,Galaxy Z Flip,1016.51,3730.59,AED,3.67,3.0,Positive,UAE,English,2024-05-29,True,1,5,3,2,1,7,Unknown,10,"(971.942, 1235.916]",2024-05,18-25,Premium
19281,Janko Blümel,61,Motorola,Edge 50,249.85,232.36,EUR,0.93,2.0,Negative,Germany,German,2023-08-11,True,2,1,2,1,1,1,BestBuy,4,"(178.7, 443.994]",2023-08,56+,Mid-range
19282,Tanveer Viswanathan,30,Apple,iPhone 13,1346.79,111783.57,INR,83.0,3.0,Positive,India,Hindi,2024-09-01,True,1,3,2,3,3,4,Flipkart,7,"(1235.916, 1499.89]",2024-09,26-35,Premium
19283,Pam Hill,34,Xiaomi,Poco X6,644.91,986.71,AUD,1.53,4.0,Positive,Australia,English,2024-07-01,True,4,2,5,3,3,4,AliExpress,7,"(443.994, 707.968]",2024-07,26-35,Mid-range
19284,Barkha Amble,29,Realme,Realme Narzo 70,375.4,31158.2,INR,83.0,1.0,Negative,India,Hindi,2024-04-24,True,1,1,1,1,1,2,eBay,5,"(178.7, 443.994]",2024-04,26-35,Budget
19285,Thales Fogaça,47,Realme,Realme Narzo 70,493.03,2810.27,BRL,5.7,1.0,Negative,Brazil,Portuguese,2024-05-22,True,1,1,1,1,1,2,eBay,5,"(443.994, 707.968]",2024-05,46-55,Budget
19286,Ryan Bates,19,Realme,Realme 12 Pro,342.26,523.66,AUD,1.53,5.0,Positive,Australia,English,2025-06-14,True,5,4,3,4,4,2,Amazon,5,"(178.7, 443.994]",2025-06,18-25,Budget
19287,Nathan Turner,29,Xiaomi,Mi 13 Pro,699.0,545.22,GBP,0.78,3.0,Positive,UK,English,2023-06-22,True,3,4,1,3,3,4,Flipkart,7,"(443.994, 707.968]",2023-06,26-35,Mid-range
19288,Brayan Sampaio,26,Samsung,Galaxy S24,1279.5,7293.15,BRL,5.7,2.0,Neutral,Brazil,Portuguese,2025-02-18,True,3,4,1,1,1,4,BestBuy,7,"(1235.916, 1499.89]",2025-02,26-35,Premium
19289,Carla Liu,30,Samsung,Galaxy S24,516.13,1894.2,AED,3.67,2.0,Neutral,UAE,English,2022-11-01,True,2,3,1,1,1,1,Flipkart,4,"(443.994, 707.968]",2022-11,26-35,Premium
19290,Frado Sidhu,38,Google,Pixel 8,865.97,71875.51,INR,83.0,2.0,Neutral,India,Hindi,2024-10-20,False,1,3,1,3,2,1,AliExpress,1,"(707.968, 971.942]",2024-10,36-45,Upper-mid
19291,Angela Bridges,51,Samsung,Galaxy Note 20,1188.93,1640.72,CAD,1.38,3.0,Neutral,Canada,English,2025-01-16,True,3,4,5,2,4,3,eBay,6,"(971.942, 1235.916]",2025-01,46-55,Premium
19292,June Hall,30,Xiaomi,Mi 13 Pro,464.84,362.58,GBP,0.78,4.0,Positive,UK,English,2023-04-19,True,4,4,3,2,5,4,AliExpress,7,"(443.994, 707.968]",2023-04,26-35,Mid-range
19293,Lieselotte Kallert MBA.,29,OnePlus,OnePlus 11R,667.0250000000001,620.33,EUR,0.93,3.0,Positive,Germany,German,2024-12-01,False,1,2,1,4,3,5,BestBuy,5,"(443.994, 707.968]",2024-12,26-35,Upper-mid
19294,Tiffany Hoffman,31,OnePlus,OnePlus 11R,500.68,690.94,CAD,1.38,1.0,Negative,Canada,English,2024-06-29,False,1,1,1,1,1,3,eBay,3,"(443.994, 707.968]",2024-06,26-35,Upper-mid
19295,Mrs Ann Francis,22,Samsung,Galaxy Z Flip,805.05,627.94,GBP,0.78,3.0,Negative,UK,English,2024-09-20,False,1,3,1,2,5,3,BestBuy,3,"(707.968, 971.942]",2024-09,18-25,Premium
19296,Noah Campbell DDS,31,OnePlus,OnePlus Nord 3,568.02,2084.63,AED,3.67,3.0,Neutral,UAE,English,2024-02-16,True,1,3,2,2,4,3,AliExpress,6,"(443.994, 707.968]",2024-02,26-35,Upper-mid
19297,Luiz Felipe Garcia,25,Google,Pixel 6,1015.27,5787.04,BRL,5.7,4.0,Positive,Brazil,Portuguese,2024-05-03,True,5,3,2,3,4,9,Amazon,12,"(971.942, 1235.916]",2024-05,18-25,Upper-mid
19298,Daniel Oneal,35,Google,Pixel 6,773.46,1067.37,CAD,1.38,4.0,Positive,Canada,English,2024-11-07,False,3,3,4,3,3,11,Amazon,11,"(707.968, 971.942]",2024-11,26-35,Upper-mid
19299,Sr. Juan Nascimento,49,Apple,iPhone SE,1140.23,6499.31,BRL,5.7,3.0,Positive,Brazil,Portuguese,2023-02-15,False,3,2,3,3,4,3,Flipkart,3,"(971.942, 1235.916]",2023-02,46-55,Premium
